time          x0G           u             y0G           v             psi           r             delta         
[s]           [m]           [m/s]         [m]           [m/s]         [rad]         [rad/s]       [rad]         
2.86760e+01   2.27780e+02   7.81085e+00   1.35600e+00   -3.08593e-01  4.54182e-02   4.50791e-03   5.96448e-01   
2.88120e+01   2.28840e+02   7.81187e+00   1.36200e+00   -3.12109e-01  4.59834e-02   4.54165e-03   5.96448e-01   
2.89470e+01   2.29890e+02   7.82172e+00   1.36900e+00   -3.13485e-01  4.65666e-02   4.57735e-03   5.96448e-01   
2.90820e+01   2.30950e+02   7.83633e+00   1.37600e+00   -3.17559e-01  4.71773e-02   4.61343e-03   5.96537e-01   
2.92170e+01   2.32020e+02   7.85021e+00   1.38300e+00   -3.21022e-01  4.77856e-02   4.64779e-03   5.96537e-01   
2.93530e+01   2.33080e+02   7.86001e+00   1.39100e+00   -3.20896e-01  4.84124e-02   4.68241e-03   5.96537e-01   
2.94880e+01   2.34140e+02   7.87643e+00   1.39900e+00   -3.21896e-01  4.90313e-02   4.71731e-03   5.96582e-01   
2.96230e+01   2.35210e+02   7.89943e+00   1.40800e+00   -3.26990e-01  4.96696e-02   4.75219e-03   5.96604e-01   
2.97580e+01   2.36280e+02   7.91733e+00   1.41700e+00   -3.33002e-01  5.03122e-02   4.78644e-03   5.96582e-01   
2.98940e+01   2.37360e+02   7.93041e+00   1.42600e+00   -3.37834e-01  5.09687e-02   4.81941e-03   5.96559e-01   
3.00290e+01   2.38430e+02   7.93171e+00   1.43500e+00   -3.39132e-01  5.16271e-02   4.85225e-03   5.96582e-01   
3.01640e+01   2.39500e+02   7.93419e+00   1.44500e+00   -3.37304e-01  5.22858e-02   4.88677e-03   5.96604e-01   
3.03000e+01   2.40580e+02   7.93930e+00   1.45600e+00   -3.39013e-01  5.29477e-02   4.92036e-03   5.96582e-01   
3.04350e+01   2.41650e+02   7.93494e+00   1.46700e+00   -3.42542e-01  5.36094e-02   4.95319e-03   5.96626e-01   
3.05700e+01   2.42730e+02   7.93138e+00   1.47900e+00   -3.44056e-01  5.42766e-02   4.98751e-03   5.96582e-01   
3.07050e+01   2.43800e+02   7.92827e+00   1.49100e+00   -3.46446e-01  5.49520e-02   5.02250e-03   5.96470e-01   
3.08410e+01   2.44870e+02   7.92074e+00   1.50300e+00   -3.48315e-01  5.56380e-02   5.05506e-03   5.96492e-01   
3.09760e+01   2.45950e+02   7.91020e+00   1.51600e+00   -3.50372e-01  5.63379e-02   5.09034e-03   5.96381e-01   
3.11110e+01   2.47020e+02   7.89277e+00   1.52900e+00   -3.52803e-01  5.70245e-02   5.12347e-03   5.96604e-01   
3.12460e+01   2.48080e+02   7.87530e+00   1.54200e+00   -3.53386e-01  5.77200e-02   5.15796e-03   5.96537e-01   
3.13820e+01   2.49150e+02   7.86635e+00   1.55600e+00   -3.56113e-01  5.84250e-02   5.19072e-03   5.96582e-01   
3.15170e+01   2.50210e+02   7.85367e+00   1.57000e+00   -3.60223e-01  5.91443e-02   5.22544e-03   5.96626e-01   
3.16520e+01   2.51270e+02   7.83051e+00   1.58400e+00   -3.62609e-01  5.98638e-02   5.25757e-03   5.96582e-01   
3.17870e+01   2.52330e+02   7.81215e+00   1.59900e+00   -3.63495e-01  6.05869e-02   5.28886e-03   5.96537e-01   
3.19230e+01   2.53390e+02   7.80276e+00   1.61400e+00   -3.64573e-01  6.13167e-02   5.31964e-03   5.96559e-01   
3.20580e+01   2.54450e+02   7.79678e+00   1.63000e+00   -3.69086e-01  6.20531e-02   5.35134e-03   5.96582e-01   
3.21930e+01   2.55500e+02   7.78567e+00   1.64500e+00   -3.75215e-01  6.27944e-02   5.38155e-03   5.96470e-01   
3.23290e+01   2.56550e+02   7.77425e+00   1.66100e+00   -3.80145e-01  6.35440e-02   5.41190e-03   5.96559e-01   
3.24640e+01   2.57610e+02   7.77365e+00   1.67600e+00   -3.84573e-01  6.42849e-02   5.44208e-03   5.96604e-01   
3.25990e+01   2.58660e+02   7.77968e+00   1.69200e+00   -3.89263e-01  6.50286e-02   5.47277e-03   5.96671e-01   
3.27340e+01   2.59710e+02   7.78782e+00   1.70800e+00   -3.94795e-01  6.57820e-02   5.50288e-03   5.96626e-01   
3.28700e+01   2.60770e+02   7.79704e+00   1.72400e+00   -4.01079e-01  6.65436e-02   5.53212e-03   5.96805e-01   
3.30050e+01   2.61830e+02   7.80589e+00   1.74000e+00   -4.06498e-01  6.72985e-02   5.56185e-03   5.96872e-01   
3.31400e+01   2.62880e+02   7.81433e+00   1.75600e+00   -4.10178e-01  6.80584e-02   5.59161e-03   5.96962e-01   
3.32750e+01   2.63940e+02   7.82104e+00   1.77300e+00   -4.16676e-01  6.88217e-02   5.62260e-03   5.96939e-01   
3.34110e+01   2.65000e+02   7.83226e+00   1.78900e+00   -4.26350e-01  6.95859e-02   5.65277e-03   5.96939e-01   
3.35460e+01   2.66060e+02   7.84908e+00   1.80500e+00   -4.32168e-01  7.03580e-02   5.68216e-03   5.96939e-01   
3.36810e+01   2.67130e+02   7.86205e+00   1.82200e+00   -4.37386e-01  7.11497e-02   5.71341e-03   5.96939e-01   
3.38160e+01   2.68190e+02   7.87298e+00   1.83800e+00   -4.42808e-01  7.19305e-02   5.74331e-03   5.96962e-01   
3.39520e+01   2.69260e+02   7.87736e+00   1.85600e+00   -4.47283e-01  7.27215e-02   5.77318e-03   5.96984e-01   
3.40870e+01   2.70330e+02   7.87794e+00   1.87300e+00   -4.52943e-01  7.35003e-02   5.80272e-03   5.96939e-01   
3.42220e+01   2.71400e+02   7.88154e+00   1.89000e+00   -4.56197e-01  7.42785e-02   5.83242e-03   5.96984e-01   
3.43570e+01   2.72460e+02   7.88159e+00   1.90800e+00   -4.58309e-01  7.50627e-02   5.86355e-03   5.96984e-01   
3.44930e+01   2.73530e+02   7.87489e+00   1.92600e+00   -4.61651e-01  7.58404e-02   5.89190e-03   5.97073e-01   
3.46280e+01   2.74600e+02   7.86180e+00   1.94500e+00   -4.64353e-01  7.66268e-02   5.92066e-03   5.97073e-01   
3.47630e+01   2.75660e+02   7.85243e+00   1.96400e+00   -4.66480e-01  7.74011e-02   5.95190e-03   5.97185e-01   
3.48990e+01   2.76730e+02   7.85050e+00   1.98300e+00   -4.67934e-01  7.81738e-02   5.98184e-03   5.97096e-01   
3.50340e+01   2.77790e+02   7.84405e+00   2.00300e+00   -4.69655e-01  7.89608e-02   6.01235e-03   5.97118e-01   
3.51690e+01   2.78850e+02   7.82972e+00   2.02400e+00   -4.72511e-01  7.97567e-02   6.04159e-03   5.97141e-01   
3.53040e+01   2.79910e+02   7.81403e+00   2.04500e+00   -4.74864e-01  8.05475e-02   6.07109e-03   5.97096e-01   
3.54400e+01   2.80970e+02   7.79619e+00   2.06600e+00   -4.76119e-01  8.13361e-02   6.10047e-03   5.97096e-01   
3.55750e+01   2.82020e+02   7.78085e+00   2.08800e+00   -4.73868e-01  8.21285e-02   6.13029e-03   5.97006e-01   
3.57100e+01   2.83080e+02   7.78170e+00   2.11100e+00   -4.72345e-01  8.29445e-02   6.15985e-03   5.97118e-01   
3.58450e+01   2.84130e+02   7.78318e+00   2.13500e+00   -4.76840e-01  8.37587e-02   6.18809e-03   5.97208e-01   
3.59810e+01   2.85190e+02   7.77523e+00   2.15800e+00   -4.80133e-01  8.45615e-02   6.21530e-03   5.97073e-01   
3.61160e+01   2.86240e+02   7.76425e+00   2.18300e+00   -4.78875e-01  8.53834e-02   6.24305e-03   5.97096e-01   
3.62510e+01   2.87290e+02   7.76155e+00   2.20800e+00   -4.80115e-01  8.62053e-02   6.27002e-03   5.97096e-01   
3.63860e+01   2.88340e+02   7.76520e+00   2.23400e+00   -4.83283e-01  8.70388e-02   6.29668e-03   5.97073e-01   
3.65220e+01   2.89390e+02   7.76892e+00   2.26100e+00   -4.86451e-01  8.78757e-02   6.32269e-03   5.97118e-01   
3.66570e+01   2.90450e+02   7.77267e+00   2.28800e+00   -4.89620e-01  8.87160e-02   6.34809e-03   5.97185e-01   
3.67920e+01   2.91500e+02   7.77849e+00   2.31500e+00   -4.90996e-01  8.95679e-02   6.37402e-03   5.97252e-01   
3.69270e+01   2.92550e+02   7.79114e+00   2.34400e+00   -4.94714e-01  9.04335e-02   6.39941e-03   5.97319e-01   
3.70630e+01   2.93610e+02   7.80806e+00   2.37200e+00   -5.01540e-01  9.13126e-02   6.42300e-03   5.97319e-01   
3.71980e+01   2.94670e+02   7.83439e+00   2.40100e+00   -5.07175e-01  9.22094e-02   6.44747e-03   5.97230e-01   
3.73330e+01   2.95730e+02   7.85223e+00   2.43100e+00   -5.12387e-01  9.31041e-02   6.47190e-03   5.97364e-01   
3.74690e+01   2.96800e+02   7.85665e+00   2.46100e+00   -5.19038e-01  9.40040e-02   6.49526e-03   5.97297e-01   
3.76040e+01   2.97860e+02   7.85842e+00   2.49000e+00   -5.25954e-01  9.49031e-02   6.51810e-03   5.97208e-01   
3.77390e+01   2.98930e+02   7.86375e+00   2.52000e+00   -5.32838e-01  9.57952e-02   6.54261e-03   5.97297e-01   
3.78740e+01   2.99990e+02   7.87573e+00   2.55000e+00   -5.36031e-01  9.66919e-02   6.56338e-03   5.97364e-01   
3.80100e+01   3.01060e+02   7.88420e+00   2.58200e+00   -5.40151e-01  9.76169e-02   6.58759e-03   5.97431e-01   
3.81450e+01   3.02130e+02   7.88071e+00   2.61300e+00   -5.46326e-01  9.85266e-02   6.61014e-03   5.97476e-01   
3.82800e+01   3.03200e+02   7.85634e+00   2.64400e+00   -5.45291e-01  9.94389e-02   6.63480e-03   5.97476e-01   
3.84150e+01   3.04260e+02   7.83240e+00   2.67700e+00   -5.45208e-01  1.00345e-01   6.65661e-03   5.97364e-01   
3.85510e+01   3.05320e+02   7.82577e+00   2.71000e+00   -5.52318e-01  1.01238e-01   6.68173e-03   5.97431e-01   
3.86860e+01   3.06380e+02   7.81893e+00   2.74200e+00   -5.61059e-01  1.02137e-01   6.70631e-03   5.97386e-01   
3.88210e+01   3.07440e+02   7.80181e+00   2.77500e+00   -5.68305e-01  1.03035e-01   6.73326e-03   5.97476e-01   
3.89560e+01   3.08500e+02   7.78192e+00   2.80700e+00   -5.68668e-01  1.03921e-01   6.75901e-03   5.97520e-01   
3.90920e+01   3.09550e+02   7.77073e+00   2.84000e+00   -5.67487e-01  1.04816e-01   6.78627e-03   5.97565e-01   
3.92270e+01   3.10600e+02   7.76896e+00   2.87400e+00   -5.70801e-01  1.05710e-01   6.81243e-03   5.97588e-01   
3.93620e+01   3.11660e+02   7.75917e+00   2.90800e+00   -5.75099e-01  1.06602e-01   6.84019e-03   5.97476e-01   
3.94980e+01   3.12710e+02   7.74096e+00   2.94300e+00   -5.79910e-01  1.07501e-01   6.86787e-03   5.97588e-01   
3.96330e+01   3.13760e+02   7.73299e+00   2.97700e+00   -5.82948e-01  1.08382e-01   6.89444e-03   5.97610e-01   
3.97680e+01   3.14800e+02   7.72702e+00   3.01200e+00   -5.83982e-01  1.09269e-01   6.92259e-03   5.97520e-01   
3.99030e+01   3.15850e+02   7.71557e+00   3.04800e+00   -5.86559e-01  1.10167e-01   6.95063e-03   5.97565e-01   
4.00390e+01   3.16900e+02   7.71700e+00   3.08400e+00   -5.91369e-01  1.11081e-01   6.97785e-03   5.97520e-01   
4.01740e+01   3.17940e+02   7.72980e+00   3.12000e+00   -5.93950e-01  1.11994e-01   7.00419e-03   5.97498e-01   
4.03090e+01   3.18990e+02   7.73311e+00   3.15800e+00   -5.94705e-01  1.12926e-01   7.03155e-03   5.97520e-01   
4.04440e+01   3.20040e+02   7.73667e+00   3.19600e+00   -5.99704e-01  1.13861e-01   7.05842e-03   5.97565e-01   
4.05800e+01   3.21090e+02   7.74381e+00   3.23400e+00   -6.06140e-01  1.14787e-01   7.08493e-03   5.97476e-01   
4.07150e+01   3.22140e+02   7.75130e+00   3.27300e+00   -6.09857e-01  1.15723e-01   7.11124e-03   5.97476e-01   
4.08500e+01   3.23190e+02   7.77055e+00   3.31300e+00   -6.13054e-01  1.16659e-01   7.13894e-03   5.97476e-01   
4.09850e+01   3.24250e+02   7.79788e+00   3.35300e+00   -6.18062e-01  1.17620e-01   7.16594e-03   5.97520e-01   
4.11210e+01   3.25310e+02   7.81478e+00   3.39400e+00   -6.27623e-01  1.18605e-01   7.19258e-03   5.97632e-01   
4.12560e+01   3.26370e+02   7.82125e+00   3.43500e+00   -6.35809e-01  1.19590e-01   7.21904e-03   5.97588e-01   
4.13910e+01   3.27430e+02   7.83250e+00   3.47600e+00   -6.38652e-01  1.20579e-01   7.24716e-03   5.97677e-01   
4.15260e+01   3.28490e+02   7.84676e+00   3.51800e+00   -6.43073e-01  1.21571e-01   7.27372e-03   5.97945e-01   
4.16620e+01   3.29560e+02   7.85373e+00   3.56100e+00   -6.45426e-01  1.22572e-01   7.29944e-03   5.97968e-01   
4.17970e+01   3.30620e+02   7.85038e+00   3.60400e+00   -6.47361e-01  1.23595e-01   7.32583e-03   5.97901e-01   
4.19320e+01   3.31690e+02   7.84361e+00   3.64900e+00   -6.51661e-01  1.24617e-01   7.35262e-03   5.97901e-01   
4.20680e+01   3.32750e+02   7.84290e+00   3.69300e+00   -6.55576e-01  1.25627e-01   7.38003e-03   5.97878e-01   
4.22030e+01   3.33810e+02   7.83890e+00   3.73800e+00   -6.60634e-01  1.26648e-01   7.40747e-03   5.97901e-01   
4.23380e+01   3.34880e+02   7.82784e+00   3.78400e+00   -6.65251e-01  1.27687e-01   7.43580e-03   5.97833e-01   
4.24730e+01   3.35940e+02   7.80812e+00   3.83000e+00   -6.67808e-01  1.28715e-01   7.46198e-03   5.97878e-01   
4.26090e+01   3.36990e+02   7.77966e+00   3.87600e+00   -6.67571e-01  1.29747e-01   7.48961e-03   5.97856e-01   
4.27440e+01   3.38050e+02   7.76050e+00   3.92300e+00   -6.65008e-01  1.30768e-01   7.51726e-03   5.98079e-01   
4.28790e+01   3.39100e+02   7.74726e+00   3.97100e+00   -6.66522e-01  1.31793e-01   7.54510e-03   5.97968e-01   
4.30140e+01   3.40150e+02   7.73576e+00   4.02000e+00   -6.72535e-01  1.32831e-01   7.57362e-03   5.97968e-01   
4.31500e+01   3.41200e+02   7.72693e+00   4.06800e+00   -6.73517e-01  1.33864e-01   7.60183e-03   5.98079e-01   
4.32850e+01   3.42240e+02   7.71353e+00   4.11800e+00   -6.71671e-01  1.34901e-01   7.63085e-03   5.98057e-01   
4.34200e+01   3.43290e+02   7.70313e+00   4.16900e+00   -6.72672e-01  1.35947e-01   7.65968e-03   5.97968e-01   
4.35550e+01   3.44330e+02   7.70008e+00   4.22000e+00   -6.76301e-01  1.36993e-01   7.68940e-03   5.98012e-01   
4.36910e+01   3.45380e+02   7.69238e+00   4.27200e+00   -6.80082e-01  1.38035e-01   7.71753e-03   5.97945e-01   
4.38260e+01   3.46420e+02   7.69242e+00   4.32400e+00   -6.83278e-01  1.39073e-01   7.74468e-03   5.98146e-01   
4.39610e+01   3.47460e+02   7.69161e+00   4.37700e+00   -6.86760e-01  1.40114e-01   7.77466e-03   5.98102e-01   
4.40960e+01   3.48510e+02   7.67948e+00   4.43100e+00   -6.90780e-01  1.41149e-01   7.80239e-03   5.98079e-01   
4.42320e+01   3.49550e+02   7.68586e+00   4.48500e+00   -6.95773e-01  1.42199e-01   7.83090e-03   5.98057e-01   
4.43670e+01   3.50590e+02   7.70384e+00   4.53900e+00   -7.00673e-01  1.43249e-01   7.85800e-03   5.98057e-01   
4.45020e+01   3.51640e+02   7.71783e+00   4.59400e+00   -7.05718e-01  1.44311e-01   7.88575e-03   5.98102e-01   
4.46380e+01   3.52690e+02   7.71745e+00   4.65100e+00   -7.09836e-01  1.45382e-01   7.91297e-03   5.98079e-01   
4.47730e+01   3.53730e+02   7.71937e+00   4.70700e+00   -7.16551e-01  1.46461e-01   7.94041e-03   5.98102e-01   
4.49080e+01   3.54780e+02   7.73333e+00   4.76300e+00   -7.24258e-01  1.47529e-01   7.96610e-03   5.98102e-01   
4.50430e+01   3.55830e+02   7.74809e+00   4.82100e+00   -7.30200e-01  1.48609e-01   7.99194e-03   5.98146e-01   
4.51790e+01   3.56880e+02   7.76661e+00   4.87800e+00   -7.38960e-01  1.49693e-01   8.01824e-03   5.98124e-01   
4.53140e+01   3.57940e+02   7.77936e+00   4.93600e+00   -7.47259e-01  1.50775e-01   8.04386e-03   5.98146e-01   
4.54490e+01   3.58990e+02   7.78588e+00   4.99500e+00   -7.51292e-01  1.51884e-01   8.06749e-03   5.98236e-01   
4.55840e+01   3.60050e+02   7.78735e+00   5.05400e+00   -7.53785e-01  1.52979e-01   8.09173e-03   5.98258e-01   
4.57200e+01   3.61110e+02   7.79329e+00   5.11400e+00   -7.57226e-01  1.54078e-01   8.11481e-03   5.98191e-01   
4.58550e+01   3.62160e+02   7.79635e+00   5.17500e+00   -7.63134e-01  1.55189e-01   8.13627e-03   5.98191e-01   
4.59900e+01   3.63220e+02   7.78363e+00   5.23600e+00   -7.68481e-01  1.56298e-01   8.15790e-03   5.98213e-01   
4.61250e+01   3.64280e+02   7.76141e+00   5.29800e+00   -7.68875e-01  1.57405e-01   8.17925e-03   5.98236e-01   
4.62610e+01   3.65330e+02   7.74785e+00   5.36000e+00   -7.67503e-01  1.58509e-01   8.19938e-03   5.98236e-01   
4.63960e+01   3.66380e+02   7.73989e+00   5.42300e+00   -7.69509e-01  1.59622e-01   8.21880e-03   5.98258e-01   
4.65310e+01   3.67430e+02   7.71843e+00   5.48700e+00   -7.71501e-01  1.60743e-01   8.23884e-03   5.98348e-01   
4.66670e+01   3.68470e+02   7.69779e+00   5.55200e+00   -7.71777e-01  1.61866e-01   8.25630e-03   5.98280e-01   
4.68020e+01   3.69520e+02   7.69145e+00   5.61700e+00   -7.72324e-01  1.62975e-01   8.27475e-03   5.98258e-01   
4.69370e+01   3.70560e+02   7.67660e+00   5.68300e+00   -7.70812e-01  1.64066e-01   8.29310e-03   5.98348e-01   
4.70720e+01   3.71600e+02   7.64834e+00   5.75000e+00   -7.70771e-01  1.65180e-01   8.31152e-03   5.98348e-01   
4.72080e+01   3.72640e+02   7.63189e+00   5.81800e+00   -7.72869e-01  1.66282e-01   8.32987e-03   5.98236e-01   
4.73430e+01   3.73670e+02   7.62665e+00   5.88600e+00   -7.72801e-01  1.67388e-01   8.34734e-03   5.98258e-01   
4.74780e+01   3.74700e+02   7.62169e+00   5.95500e+00   -7.72949e-01  1.68495e-01   8.36491e-03   5.98280e-01   
4.76130e+01   3.75740e+02   7.61534e+00   6.02500e+00   -7.76045e-01  1.69609e-01   8.38357e-03   5.98280e-01   
4.77490e+01   3.76770e+02   7.60829e+00   6.09600e+00   -7.78589e-01  1.70723e-01   8.39989e-03   5.98280e-01   
4.78840e+01   3.77800e+02   7.59872e+00   6.16800e+00   -7.75298e-01  1.71831e-01   8.41631e-03   5.98236e-01   
4.80190e+01   3.78830e+02   7.60100e+00   6.24100e+00   -7.72029e-01  1.72947e-01   8.43347e-03   5.98370e-01   
4.81540e+01   3.79860e+02   7.61123e+00   6.31600e+00   -7.76966e-01  1.74057e-01   8.44940e-03   5.98348e-01   
4.82900e+01   3.80900e+02   7.61373e+00   6.39000e+00   -7.85480e-01  1.75196e-01   8.46492e-03   5.98482e-01   
4.84250e+01   3.81930e+02   7.61723e+00   6.46500e+00   -7.89542e-01  1.76347e-01   8.48114e-03   5.98392e-01   
4.85600e+01   3.82960e+02   7.62798e+00   6.54200e+00   -7.93913e-01  1.77496e-01   8.49789e-03   5.98638e-01   
4.86950e+01   3.84000e+02   7.64699e+00   6.61800e+00   -8.01846e-01  1.78640e-01   8.51388e-03   5.98593e-01   
4.88310e+01   3.85040e+02   7.66284e+00   6.69600e+00   -8.10024e-01  1.79781e-01   8.52812e-03   5.98593e-01   
4.89660e+01   3.86080e+02   7.66874e+00   6.77300e+00   -8.16277e-01  1.80945e-01   8.54321e-03   5.98593e-01   
4.91010e+01   3.87120e+02   7.67828e+00   6.85200e+00   -8.20513e-01  1.82118e-01   8.55769e-03   5.98661e-01   
4.92370e+01   3.88160e+02   7.69450e+00   6.93100e+00   -8.27880e-01  1.83279e-01   8.57110e-03   5.98728e-01   
4.93720e+01   3.89210e+02   7.71147e+00   7.01100e+00   -8.38391e-01  1.84460e-01   8.58701e-03   5.98705e-01   
4.95070e+01   3.90250e+02   7.71403e+00   7.09100e+00   -8.45364e-01  1.85652e-01   8.60172e-03   5.98862e-01   
4.96420e+01   3.91300e+02   7.70365e+00   7.17200e+00   -8.48093e-01  1.86849e-01   8.61720e-03   5.98884e-01   
4.97780e+01   3.92340e+02   7.70579e+00   7.25300e+00   -8.50399e-01  1.88042e-01   8.63154e-03   5.98973e-01   
4.99130e+01   3.93390e+02   7.71379e+00   7.33500e+00   -8.56289e-01  1.89226e-01   8.64640e-03   5.98906e-01   
5.00480e+01   3.94440e+02   7.70334e+00   7.41800e+00   -8.66908e-01  1.90416e-01   8.66246e-03   5.98951e-01   
5.01830e+01   3.95480e+02   7.68295e+00   7.49900e+00   -8.73334e-01  1.91608e-01   8.67782e-03   5.98973e-01   
5.03190e+01   3.96520e+02   7.66819e+00   7.58200e+00   -8.74178e-01  1.92783e-01   8.69335e-03   5.99018e-01   
5.04540e+01   3.97560e+02   7.65863e+00   7.66500e+00   -8.75638e-01  1.93967e-01   8.70875e-03   5.99041e-01   
5.05890e+01   3.98600e+02   7.65248e+00   7.74900e+00   -8.77536e-01  1.95146e-01   8.72684e-03   5.99286e-01   
5.07240e+01   3.99640e+02   7.63930e+00   7.83300e+00   -8.81148e-01  1.96326e-01   8.74409e-03   5.99242e-01   
5.08600e+01   4.00670e+02   7.62732e+00   7.91800e+00   -8.84751e-01  1.97503e-01   8.76119e-03   5.99197e-01   
5.09950e+01   4.01710e+02   7.61454e+00   8.00300e+00   -8.84124e-01  1.98688e-01   8.77981e-03   5.99197e-01   
5.11300e+01   4.02740e+02   7.59386e+00   8.09000e+00   -8.83162e-01  1.99867e-01   8.79770e-03   5.99197e-01   
5.12660e+01   4.03770e+02   7.58187e+00   8.17700e+00   -8.84044e-01  2.01053e-01   8.81733e-03   5.99331e-01   
5.14010e+01   4.04800e+02   7.57894e+00   8.26500e+00   -8.85197e-01  2.02218e-01   8.83873e-03   5.99353e-01   
5.15360e+01   4.05830e+02   7.58365e+00   8.35400e+00   -8.87187e-01  2.03380e-01   8.85930e-03   5.99331e-01   
5.16710e+01   4.06860e+02   7.58240e+00   8.44500e+00   -8.87734e-01  2.04534e-01   8.88069e-03   5.99286e-01   
5.18070e+01   4.07880e+02   7.57716e+00   8.53600e+00   -8.88008e-01  2.05701e-01   8.90322e-03   5.99376e-01   
5.19420e+01   4.08910e+02   7.57749e+00   8.62800e+00   -8.89792e-01  2.06876e-01   8.92606e-03   5.99532e-01   
5.20770e+01   4.09940e+02   7.58543e+00   8.72100e+00   -8.93905e-01  2.08057e-01   8.94710e-03   5.99577e-01   
5.22120e+01   4.10970e+02   7.60258e+00   8.81500e+00   -8.97313e-01  2.09242e-01   8.97101e-03   5.99532e-01   
5.23480e+01   4.12000e+02   7.61330e+00   8.91100e+00   -9.01114e-01  2.10432e-01   8.99403e-03   5.99756e-01   
5.24830e+01   4.13030e+02   7.61917e+00   9.00700e+00   -9.07930e-01  2.11630e-01   9.01840e-03   6.00404e-01   
5.26180e+01   4.14070e+02   7.62771e+00   9.10400e+00   -9.14717e-01  2.12849e-01   9.04227e-03   6.00359e-01   
5.27530e+01   4.15100e+02   7.63708e+00   9.20100e+00   -9.19602e-01  2.14071e-01   9.06805e-03   6.00382e-01   
5.28890e+01   4.16140e+02   7.64969e+00   9.30000e+00   -9.24350e-01  2.15305e-01   9.09323e-03   6.00382e-01   
5.30240e+01   4.17180e+02   7.65938e+00   9.39900e+00   -9.29377e-01  2.16526e-01   9.11711e-03   6.00404e-01   
5.31590e+01   4.18220e+02   7.65797e+00   9.49900e+00   -9.35473e-01  2.17769e-01   9.14320e-03   6.00538e-01   
5.32940e+01   4.19260e+02   7.65288e+00   9.60000e+00   -9.38253e-01  2.19009e-01   9.16900e-03   6.00538e-01   
5.34300e+01   4.20290e+02   7.64946e+00   9.70100e+00   -9.37086e-01  2.20271e-01   9.19576e-03   6.00628e-01   
5.35650e+01   4.21330e+02   7.64557e+00   9.80400e+00   -9.41221e-01  2.21531e-01   9.22292e-03   6.00605e-01   
